transaction_id,product_id,product_name,department,date,day_of_week,is_weekend,month,peak_hour,festival_flag,base_price,discount_pct,current_price,cost_price,inventory_level,inventory_ratio,units_sold,revenue,profit,store_id
199,18193,Tangerine Lime Drink Tabs,missing,2024-01-19,4,0,1,17,0,11.51,0.0,11.51,6.41,21,0.21,10,115.1,51.0,1
200,18193,Tangerine Lime Drink Tabs,missing,2024-01-20,5,1,1,17,0,11.51,10.0,10.36,6.41,27,0.27,16,165.76,63.2,1
201,18193,Tangerine Lime Drink Tabs,missing,2024-01-21,6,1,1,17,0,11.51,0.0,11.51,6.41,54,0.54,15,172.65,76.5,1
202,18193,Tangerine Lime Drink Tabs,missing,2024-01-22,0,0,1,17,0,11.51,5.0,10.93,6.41,68,0.68,13,142.09,58.76,1
203,18193,Tangerine Lime Drink Tabs,missing,2024-01-23,1,0,1,18,0,11.51,0.0,11.51,6.41,53,0.53,11,126.61,56.1,1
204,18193,Tangerine Lime Drink Tabs,missing,2024-01-24,2,0,1,18,0,11.51,0.0,11.51,6.41,33,0.33,12,138.12,61.2,1
205,18193,Tangerine Lime Drink Tabs,missing,2024-01-25,3,0,1,10,0,11.51,0.0,11.51,6.41,82,0.82,13,149.63,66.3,1
206,18193,Tangerine Lime Drink Tabs,missing,2024-01-26,4,0,1,8,0,11.51,0.0,11.51,6.41,69,0.69,11,126.61,56.1,1
207,18193,Tangerine Lime Drink Tabs,missing,2024-01-27,5,1,1,18,0,11.51,0.0,11.51,6.41,63,0.63,18,207.18,91.8,1
208,18193,Tangerine Lime Drink Tabs,missing,2024-01-28,6,1,1,17,0,11.51,0.0,11.51,6.41,69,0.69,13,149.63,66.3,1
209,18193,Tangerine Lime Drink Tabs,missing,2024-01-29,0,0,1,20,0,11.51,0.0,11.51,6.41,59,0.59,13,149.63,66.3,1
210,18193,Tangerine Lime Drink Tabs,missing,2024-01-30,1,0,1,17,0,11.51,0.0,11.51,6.41,22,0.22,12,138.12,61.2,1
211,18193,Tangerine Lime Drink Tabs,missing,2024-01-31,2,0,1,19,0,11.51,0.0,11.51,6.41,43,0.43,11,126.61,56.1,1
212,18193,Tangerine Lime Drink Tabs,missing,2024-02-01,3,0,2,18,0,11.51,0.0,11.51,6.41,55,0.55,12,138.12,61.2,1
213,18193,Tangerine Lime Drink Tabs,missing,2024-02-02,4,0,2,8,0,11.51,0.0,11.51,6.41,21,0.21,9,103.59,45.9,1
214,18193,Tangerine Lime Drink Tabs,missing,2024-02-03,5,1,2,10,0,11.51,5.0,10.93,6.41,26,0.26,17,185.81,76.84,1
215,18193,Tangerine Lime Drink Tabs,missing,2024-02-04,6,1,2,19,0,11.51,0.0,11.51,6.41,40,0.4,18,207.18,91.8,1
216,18193,Tangerine Lime Drink Tabs,missing,2024-02-05,0,0,2,17,0,11.51,0.0,11.51,6.41,18,0.18,11,126.61,56.1,1
217,18193,Tangerine Lime Drink Tabs,missing,2024-02-06,1,0,2,17,0,11.51,0.0,11.51,6.41,54,0.54,11,126.61,56.1,1
218,18193,Tangerine Lime Drink Tabs,missing,2024-02-07,2,0,2,9,0,11.51,0.0,11.51,6.41,42,0.42,13,149.63,66.3,1
219,18193,Tangerine Lime Drink Tabs,missing,2024-02-08,3,0,2,20,0,11.51,0.0,11.51,6.41,57,0.57,12,138.12,61.2,1
220,18193,Tangerine Lime Drink Tabs,missing,2024-02-09,4,0,2,10,0,11.51,0.0,11.51,6.41,38,0.38,9,103.59,45.9,1
221,18193,Tangerine Lime Drink Tabs,missing,2024-02-10,5,1,2,19,0,11.51,0.0,11.51,6.41,45,0.45,14,161.14,71.4,1
222,18193,Tangerine Lime Drink Tabs,missing,2024-02-11,6,1,2,8,0,11.51,0.0,11.51,6.41,57,0.57,17,195.67,86.7,1
223,18193,Tangerine Lime Drink Tabs,missing,2024-02-12,0,0,2,17,0,11.51,0.0,11.51,6.41,52,0.52,11,126.61,56.1,1
224,18193,Tangerine Lime Drink Tabs,missing,2024-02-13,1,0,2,18,0,11.51,0.0,11.51,6.41,27,0.27,9,103.59,45.9,1
225,18193,Tangerine Lime Drink Tabs,missing,2024-02-14,2,0,2,17,0,11.51,0.0,11.51,6.41,64,0.64,9,103.59,45.9,1
226,18193,Tangerine Lime Drink Tabs,missing,2024-02-15,3,0,2,20,0,11.51,0.0,11.51,6.41,51,0.51,13,149.63,66.3,1
227,18193,Tangerine Lime Drink Tabs,missing,2024-02-16,4,0,2,17,0,11.51,0.0,11.51,6.41,27,0.27,12,138.12,61.2,1
228,18193,Tangerine Lime Drink Tabs,missing,2024-02-17,5,1,2,9,0,11.51,15.0,9.78,6.41,61,0.61,17,166.26,57.29,1
229,18193,Tangerine Lime Drink Tabs,missing,2024-02-18,6,1,2,18,0,11.51,0.0,11.51,6.41,35,0.35,18,207.18,91.8,1
230,18193,Tangerine Lime Drink Tabs,missing,2024-02-19,0,0,2,19,0,11.51,0.0,11.51,6.41,33,0.33,13,149.63,66.3,1
231,18193,Tangerine Lime Drink Tabs,missing,2024-02-20,1,0,2,17,0,11.51,0.0,11.51,6.41,57,0.57,9,103.59,45.9,1
232,18193,Tangerine Lime Drink Tabs,missing,2024-02-21,2,0,2,20,0,11.51,0.0,11.51,6.41,86,0.86,10,115.1,51.0,1
233,18193,Tangerine Lime Drink Tabs,missing,2024-02-22,3,0,2,18,0,11.51,0.0,11.51,6.41,41,0.41,11,126.61,56.1,1
234,18193,Tangerine Lime Drink Tabs,missing,2024-02-23,4,0,2,18,0,11.51,0.0,11.51,6.41,90,0.9,9,103.59,45.9,1
235,18193,Tangerine Lime Drink Tabs,missing,2024-02-24,5,1,2,17,0,11.51,5.0,10.93,6.41,37,0.37,14,153.02,63.28,1
236,18193,Tangerine Lime Drink Tabs,missing,2024-02-25,6,1,2,10,0,11.51,0.0,11.51,6.41,34,0.34,16,184.16,81.6,1
237,18193,Tangerine Lime Drink Tabs,missing,2024-02-26,0,0,2,20,0,11.51,20.0,9.21,6.41,42,0.42,13,119.73,36.4,1
238,18193,Tangerine Lime Drink Tabs,missing,2024-02-27,1,0,2,8,0,11.51,0.0,11.51,6.41,60,0.6,9,103.59,45.9,1
239,18193,Tangerine Lime Drink Tabs,missing,2024-02-28,2,0,2,9,0,11.51,0.0,11.51,6.41,51,0.51,11,126.61,56.1,1
240,18193,Tangerine Lime Drink Tabs,missing,2024-02-29,3,0,2,17,0,11.51,0.0,11.51,6.41,67,0.67,13,149.63,66.3,1
241,18193,Tangerine Lime Drink Tabs,missing,2024-03-01,4,0,3,18,0,11.51,0.0,11.51,6.41,13,0.13,13,149.63,66.3,1
242,18193,Tangerine Lime Drink Tabs,missing,2024-03-02,5,1,3,20,0,11.51,0.0,11.51,6.41,54,0.54,15,172.65,76.5,1
243,18193,Tangerine Lime Drink Tabs,missing,2024-03-03,6,1,3,17,0,11.51,0.0,11.51,6.41,59,0.59,18,207.18,91.8,1
244,18193,Tangerine Lime Drink Tabs,missing,2024-03-04,0,0,3,20,0,11.51,20.0,9.21,6.41,33,0.33,12,110.52,33.6,1
245,18193,Tangerine Lime Drink Tabs,missing,2024-03-05,1,0,3,18,0,11.51,0.0,11.51,6.41,39,0.39,13,149.63,66.3,1
246,18193,Tangerine Lime Drink Tabs,missing,2024-03-06,2,0,3,18,0,11.51,0.0,11.51,6.41,39,0.39,11,126.61,56.1,1
247,18193,Tangerine Lime Drink Tabs,missing,2024-03-07,3,0,3,20,0,11.51,0.0,11.51,6.41,53,0.53,12,138.12,61.2,1
248,18193,Tangerine Lime Drink Tabs,missing,2024-03-08,4,0,3,18,0,11.51,0.0,11.51,6.41,54,0.54,14,161.14,71.4,1
249,18193,Tangerine Lime Drink Tabs,missing,2024-03-09,5,1,3,8,0,11.51,0.0,11.51,6.41,46,0.46,14,161.14,71.4,1
250,18193,Tangerine Lime Drink Tabs,missing,2024-03-10,6,1,3,19,0,11.51,0.0,11.51,6.41,69,0.69,16,184.16,81.6,1
251,18193,Tangerine Lime Drink Tabs,missing,2024-03-11,0,0,3,19,0,11.51,20.0,9.21,6.41,33,0.33,18,165.78,50.4,1
252,18193,Tangerine Lime Drink Tabs,missing,2024-03-12,1,0,3,17,0,11.51,0.0,11.51,6.41,61,0.61,13,149.63,66.3,1
253,18193,Tangerine Lime Drink Tabs,missing,2024-03-13,2,0,3,17,0,11.51,0.0,11.51,6.41,46,0.46,11,126.61,56.1,1
254,18193,Tangerine Lime Drink Tabs,missing,2024-03-14,3,0,3,9,0,11.51,0.0,11.51,6.41,76,0.76,11,126.61,56.1,1
255,18193,Tangerine Lime Drink Tabs,missing,2024-03-15,4,0,3,17,0,11.51,0.0,11.51,6.41,38,0.38,11,126.61,56.1,1
256,18193,Tangerine Lime Drink Tabs,missing,2024-03-16,5,1,3,17,0,11.51,5.0,10.93,6.41,41,0.41,17,185.81,76.84,1
257,18193,Tangerine Lime Drink Tabs,missing,2024-03-17,6,1,3,9,0,11.51,0.0,11.51,6.41,58,0.58,17,195.67,86.7,1
258,18193,Tangerine Lime Drink Tabs,missing,2024-03-18,0,0,3,8,0,11.51,5.0,10.93,6.41,49,0.49,13,142.09,58.76,1
259,18193,Tangerine Lime Drink Tabs,missing,2024-03-19,1,0,3,10,0,11.51,0.0,11.51,6.41,41,0.41,13,149.63,66.3,1
260,18193,Tangerine Lime Drink Tabs,missing,2024-03-20,2,0,3,18,0,11.51,0.0,11.51,6.41,60,0.6,12,138.12,61.2,1
261,18193,Tangerine Lime Drink Tabs,missing,2024-03-21,3,0,3,19,0,11.51,0.0,11.51,6.41,70,0.7,14,161.14,71.4,1
262,18193,Tangerine Lime Drink Tabs,missing,2024-03-22,4,0,3,18,0,11.51,0.0,11.51,6.41,23,0.23,13,149.63,66.3,1
263,18193,Tangerine Lime Drink Tabs,missing,2024-03-23,5,1,3,17,0,11.51,0.0,11.51,6.41,63,0.63,13,149.63,66.3,1
264,18193,Tangerine Lime Drink Tabs,missing,2024-03-24,6,1,3,18,0,11.51,0.0,11.51,6.41,87,0.87,18,207.18,91.8,1
265,18193,Tangerine Lime Drink Tabs,missing,2024-03-25,0,0,3,19,0,11.51,0.0,11.51,6.41,46,0.46,9,103.59,45.9,1
266,18193,Tangerine Lime Drink Tabs,missing,2024-03-26,1,0,3,19,0,11.51,0.0,11.51,6.41,31,0.31,10,115.1,51.0,1
267,18193,Tangerine Lime Drink Tabs,missing,2024-03-27,2,0,3,8,0,11.51,0.0,11.51,6.41,53,0.53,13,149.63,66.3,1
268,18193,Tangerine Lime Drink Tabs,missing,2024-03-28,3,0,3,17,0,11.51,0.0,11.51,6.41,56,0.56,13,149.63,66.3,1
269,18193,Tangerine Lime Drink Tabs,missing,2024-03-29,4,0,3,19,0,11.51,0.0,11.51,6.41,63,0.63,10,115.1,51.0,1
270,18193,Tangerine Lime Drink Tabs,missing,2024-03-30,5,1,3,8,0,11.51,0.0,11.51,6.41,42,0.42,14,161.14,71.4,1
271,18193,Tangerine Lime Drink Tabs,missing,2024-03-31,6,1,3,10,0,11.51,0.0,11.51,6.41,65,0.65,14,161.14,71.4,1
272,18193,Tangerine Lime Drink Tabs,missing,2024-04-01,0,0,4,19,0,11.51,5.0,10.93,6.41,17,0.17,15,163.95,67.8,1
273,18193,Tangerine Lime Drink Tabs,missing,2024-04-02,1,0,4,8,0,11.51,0.0,11.51,6.41,68,0.68,10,115.1,51.0,1
274,18193,Tangerine Lime Drink Tabs,missing,2024-04-03,2,0,4,8,0,11.51,0.0,11.51,6.41,54,0.54,13,149.63,66.3,1
275,18193,Tangerine Lime Drink Tabs,missing,2024-04-04,3,0,4,18,0,11.51,0.0,11.51,6.41,35,0.35,13,149.63,66.3,1
276,18193,Tangerine Lime Drink Tabs,missing,2024-04-05,4,0,4,20,0,11.51,0.0,11.51,6.41,50,0.5,10,115.1,51.0,1
277,18193,Tangerine Lime Drink Tabs,missing,2024-04-06,5,1,4,17,0,11.51,0.0,11.51,6.41,53,0.53,16,184.16,81.6,1
278,18193,Tangerine Lime Drink Tabs,missing,2024-04-07,6,1,4,19,0,11.51,0.0,11.51,6.41,70,0.7,15,172.65,76.5,1
279,18193,Tangerine Lime Drink Tabs,missing,2024-04-08,0,0,4,18,0,11.51,5.0,10.93,6.41,92,0.92,13,142.09,58.76,1
280,18193,Tangerine Lime Drink Tabs,missing,2024-04-09,1,0,4,18,0,11.51,0.0,11.51,6.41,27,0.27,10,115.1,51.0,1
281,18193,Tangerine Lime Drink Tabs,missing,2024-04-10,2,0,4,20,0,11.51,0.0,11.51,6.41,44,0.44,12,138.12,61.2,1
282,18193,Tangerine Lime Drink Tabs,missing,2024-04-11,3,0,4,18,0,11.51,0.0,11.51,6.41,1,0.01,1,11.51,5.1,1
283,18193,Tangerine Lime Drink Tabs,missing,2024-04-12,4,0,4,17,0,11.51,0.0,11.51,6.41,47,0.47,11,126.61,56.1,1
284,18193,Tangerine Lime Drink Tabs,missing,2024-04-13,5,1,4,20,0,11.51,0.0,11.51,6.41,46,0.46,14,161.14,71.4,1
285,18193,Tangerine Lime Drink Tabs,missing,2024-04-14,6,1,4,10,0,11.51,0.0,11.51,6.41,21,0.21,16,184.16,81.6,1
286,18193,Tangerine Lime Drink Tabs,missing,2024-04-15,0,0,4,8,0,11.51,0.0,11.51,6.41,48,0.48,9,103.59,45.9,1
287,18193,Tangerine Lime Drink Tabs,missing,2024-04-16,1,0,4,18,0,11.51,0.0,11.51,6.41,71,0.71,12,138.12,61.2,1
288,18193,Tangerine Lime Drink Tabs,missing,2024-04-17,2,0,4,17,0,11.51,0.0,11.51,6.41,38,0.38,14,161.14,71.4,1
289,18193,Tangerine Lime Drink Tabs,missing,2024-04-18,3,0,4,18,0,11.51,0.0,11.51,6.41,32,0.32,11,126.61,56.1,1
290,18193,Tangerine Lime Drink Tabs,missing,2024-04-19,4,0,4,19,0,11.51,0.0,11.51,6.41,55,0.55,11,126.61,56.1,1
291,18193,Tangerine Lime Drink Tabs,missing,2024-04-20,5,1,4,17,0,11.51,15.0,9.78,6.41,35,0.35,19,185.82,64.03,1
292,18193,Tangerine Lime Drink Tabs,missing,2024-04-21,6,1,4,18,0,11.51,0.0,11.51,6.41,19,0.19,17,195.67,86.7,1
293,18193,Tangerine Lime Drink Tabs,missing,2024-04-22,0,0,4,9,0,11.51,0.0,11.51,6.41,52,0.52,12,138.12,61.2,1
294,18193,Tangerine Lime Drink Tabs,missing,2024-04-23,1,0,4,17,0,11.51,0.0,11.51,6.41,37,0.37,11,126.61,56.1,1
295,18193,Tangerine Lime Drink Tabs,missing,2024-04-24,2,0,4,8,0,11.51,0.0,11.51,6.41,80,0.8,9,103.59,45.9,1
296,18193,Tangerine Lime Drink Tabs,missing,2024-04-25,3,0,4,18,0,11.51,0.0,11.51,6.41,40,0.4,14,161.14,71.4,1
297,18193,Tangerine Lime Drink Tabs,missing,2024-04-26,4,0,4,18,0,11.51,0.0,11.51,6.41,73,0.73,9,103.59,45.9,1
298,18193,Tangerine Lime Drink Tabs,missing,2024-04-27,5,1,4,19,0,11.51,10.0,10.36,6.41,15,0.15,15,155.4,59.25,1
299,18193,Tangerine Lime Drink Tabs,missing,2024-04-28,6,1,4,17,0,11.51,0.0,11.51,6.41,27,0.27,13,149.63,66.3,1
300,18193,Tangerine Lime Drink Tabs,missing,2024-04-29,0,0,4,8,0,11.51,0.0,11.51,6.41,52,0.52,12,138.12,61.2,1
301,18193,Tangerine Lime Drink Tabs,missing,2024-04-30,1,0,4,18,0,11.51,0.0,11.51,6.41,10,0.1,10,115.1,51.0,1
302,18193,Tangerine Lime Drink Tabs,missing,2024-05-01,2,0,5,17,0,11.51,0.0,11.51,6.41,64,0.64,12,138.12,61.2,1
303,18193,Tangerine Lime Drink Tabs,missing,2024-05-02,3,0,5,17,0,11.51,0.0,11.51,6.41,31,0.31,13,149.63,66.3,1
304,18193,Tangerine Lime Drink Tabs,missing,2024-05-03,4,0,5,19,0,11.51,0.0,11.51,6.41,28,0.28,13,149.63,66.3,1
305,18193,Tangerine Lime Drink Tabs,missing,2024-05-04,5,1,5,18,0,11.51,10.0,10.36,6.41,65,0.65,17,176.12,67.15,1
306,18193,Tangerine Lime Drink Tabs,missing,2024-05-05,6,1,5,17,0,11.51,0.0,11.51,6.41,15,0.15,15,172.65,76.5,1
307,18193,Tangerine Lime Drink Tabs,missing,2024-05-06,0,0,5,18,0,11.51,0.0,11.51,6.41,30,0.3,9,103.59,45.9,1
308,18193,Tangerine Lime Drink Tabs,missing,2024-05-07,1,0,5,8,0,11.51,0.0,11.51,6.41,41,0.41,11,126.61,56.1,1
309,18193,Tangerine Lime Drink Tabs,missing,2024-05-08,2,0,5,17,0,11.51,0.0,11.51,6.41,72,0.72,12,138.12,61.2,1
310,18193,Tangerine Lime Drink Tabs,missing,2024-05-09,3,0,5,17,0,11.51,0.0,11.51,6.41,26,0.26,14,161.14,71.4,1
311,18193,Tangerine Lime Drink Tabs,missing,2024-05-10,4,0,5,18,0,11.51,0.0,11.51,6.41,49,0.49,9,103.59,45.9,1
312,18193,Tangerine Lime Drink Tabs,missing,2024-05-11,5,1,5,8,0,11.51,15.0,9.78,6.41,27,0.27,15,146.7,50.55,1
313,18193,Tangerine Lime Drink Tabs,missing,2024-05-12,6,1,5,20,0,11.51,0.0,11.51,6.41,44,0.44,14,161.14,71.4,1
314,18193,Tangerine Lime Drink Tabs,missing,2024-05-13,0,0,5,19,0,11.51,0.0,11.51,6.41,81,0.81,11,126.61,56.1,1
315,18193,Tangerine Lime Drink Tabs,missing,2024-05-14,1,0,5,18,0,11.51,0.0,11.51,6.41,19,0.19,11,126.61,56.1,1
316,18193,Tangerine Lime Drink Tabs,missing,2024-05-15,2,0,5,18,0,11.51,0.0,11.51,6.41,20,0.2,12,138.12,61.2,1
317,18193,Tangerine Lime Drink Tabs,missing,2024-05-16,3,0,5,10,0,11.51,0.0,11.51,6.41,45,0.45,11,126.61,56.1,1
318,18193,Tangerine Lime Drink Tabs,missing,2024-05-17,4,0,5,17,0,11.51,0.0,11.51,6.41,74,0.74,9,103.59,45.9,1
319,18193,Tangerine Lime Drink Tabs,missing,2024-05-18,5,1,5,9,0,11.51,0.0,11.51,6.41,10,0.1,10,115.1,51.0,1
320,18193,Tangerine Lime Drink Tabs,missing,2024-05-19,6,1,5,17,0,11.51,0.0,11.51,6.41,64,0.64,17,195.67,86.7,1
321,18193,Tangerine Lime Drink Tabs,missing,2024-05-20,0,0,5,18,0,11.51,0.0,11.51,6.41,55,0.55,12,138.12,61.2,1
322,18193,Tangerine Lime Drink Tabs,missing,2024-05-21,1,0,5,8,0,11.51,0.0,11.51,6.41,67,0.67,11,126.61,56.1,1
323,18193,Tangerine Lime Drink Tabs,missing,2024-05-22,2,0,5,20,0,11.51,0.0,11.51,6.41,19,0.19,14,161.14,71.4,1
324,18193,Tangerine Lime Drink Tabs,missing,2024-05-23,3,0,5,19,0,11.51,0.0,11.51,6.41,54,0.54,12,138.12,61.2,1
325,18193,Tangerine Lime Drink Tabs,missing,2024-05-24,4,0,5,10,0,11.51,0.0,11.51,6.41,42,0.42,13,149.63,66.3,1
326,18193,Tangerine Lime Drink Tabs,missing,2024-05-25,5,1,5,17,0,11.51,10.0,10.36,6.41,55,0.55,14,145.04,55.3,1
327,18193,Tangerine Lime Drink Tabs,missing,2024-05-26,6,1,5,17,0,11.51,0.0,11.51,6.41,72,0.72,16,184.16,81.6,1
328,18193,Tangerine Lime Drink Tabs,missing,2024-05-27,0,0,5,17,0,11.51,0.0,11.51,6.41,48,0.48,13,149.63,66.3,1
329,18193,Tangerine Lime Drink Tabs,missing,2024-05-28,1,0,5,20,0,11.51,0.0,11.51,6.41,104,1.0,13,149.63,66.3,1
330,18193,Tangerine Lime Drink Tabs,missing,2024-05-29,2,0,5,19,0,11.51,0.0,11.51,6.41,44,0.44,13,149.63,66.3,1
331,18193,Tangerine Lime Drink Tabs,missing,2024-05-30,3,0,5,8,0,11.51,0.0,11.51,6.41,73,0.73,13,149.63,66.3,1
332,18193,Tangerine Lime Drink Tabs,missing,2024-05-31,4,0,5,18,0,11.51,0.0,11.51,6.41,45,0.45,11,126.61,56.1,1
333,18193,Tangerine Lime Drink Tabs,missing,2024-06-01,5,1,6,19,0,11.51,0.0,11.51,6.41,49,0.49,19,218.69,96.9,1
334,18193,Tangerine Lime Drink Tabs,missing,2024-06-02,6,1,6,10,0,11.51,0.0,11.51,6.41,42,0.42,15,172.65,76.5,1
335,18193,Tangerine Lime Drink Tabs,missing,2024-06-03,0,0,6,8,0,11.51,0.0,11.51,6.41,32,0.32,15,172.65,76.5,1
336,18193,Tangerine Lime Drink Tabs,missing,2024-06-04,1,0,6,19,0,11.51,0.0,11.51,6.41,36,0.36,14,161.14,71.4,1
337,18193,Tangerine Lime Drink Tabs,missing,2024-06-05,2,0,6,19,0,11.51,0.0,11.51,6.41,60,0.6,11,126.61,56.1,1
338,18193,Tangerine Lime Drink Tabs,missing,2024-06-06,3,0,6,19,0,11.51,0.0,11.51,6.41,64,0.64,14,161.14,71.4,1
339,18193,Tangerine Lime Drink Tabs,missing,2024-06-07,4,0,6,8,0,11.51,0.0,11.51,6.41,34,0.34,13,149.63,66.3,1
340,18193,Tangerine Lime Drink Tabs,missing,2024-06-08,5,1,6,17,0,11.51,0.0,11.51,6.41,54,0.54,14,161.14,71.4,1
341,18193,Tangerine Lime Drink Tabs,missing,2024-06-09,6,1,6,18,0,11.51,0.0,11.51,6.41,12,0.12,12,138.12,61.2,1
342,18193,Tangerine Lime Drink Tabs,missing,2024-06-10,0,0,6,8,0,11.51,5.0,10.93,6.41,54,0.54,11,120.23,49.72,1
343,18193,Tangerine Lime Drink Tabs,missing,2024-06-11,1,0,6,19,0,11.51,0.0,11.51,6.41,30,0.3,12,138.12,61.2,1
344,18193,Tangerine Lime Drink Tabs,missing,2024-06-12,2,0,6,20,0,11.51,0.0,11.51,6.41,34,0.34,12,138.12,61.2,1
345,18193,Tangerine Lime Drink Tabs,missing,2024-06-13,3,0,6,20,0,11.51,0.0,11.51,6.41,19,0.19,13,149.63,66.3,1
346,18193,Tangerine Lime Drink Tabs,missing,2024-06-14,4,0,6,18,0,11.51,0.0,11.51,6.41,47,0.47,12,138.12,61.2,1
347,18193,Tangerine Lime Drink Tabs,missing,2024-06-15,5,1,6,18,0,11.51,0.0,11.51,6.41,0,0.0,0,0.0,0.0,1
348,18193,Tangerine Lime Drink Tabs,missing,2024-06-16,6,1,6,10,0,11.51,0.0,11.51,6.41,53,0.53,19,218.69,96.9,1
349,18193,Tangerine Lime Drink Tabs,missing,2024-06-17,0,0,6,9,0,11.51,5.0,10.93,6.41,54,0.54,13,142.09,58.76,1
350,18193,Tangerine Lime Drink Tabs,missing,2024-06-18,1,0,6,17,0,11.51,0.0,11.51,6.41,77,0.77,11,126.61,56.1,1
351,18193,Tangerine Lime Drink Tabs,missing,2024-06-19,2,0,6,19,0,11.51,0.0,11.51,6.41,56,0.56,10,115.1,51.0,1
352,18193,Tangerine Lime Drink Tabs,missing,2024-06-20,3,0,6,18,0,11.51,0.0,11.51,6.41,31,0.31,10,115.1,51.0,1
353,18193,Tangerine Lime Drink Tabs,missing,2024-06-21,4,0,6,19,0,11.51,0.0,11.51,6.41,69,0.69,10,115.1,51.0,1
354,18193,Tangerine Lime Drink Tabs,missing,2024-06-22,5,1,6,17,0,11.51,0.0,11.51,6.41,29,0.29,19,218.69,96.9,1
355,18193,Tangerine Lime Drink Tabs,missing,2024-06-23,6,1,6,17,0,11.51,0.0,11.51,6.41,23,0.23,20,230.2,102.0,1
356,18193,Tangerine Lime Drink Tabs,missing,2024-06-24,0,0,6,20,0,11.51,5.0,10.93,6.41,33,0.33,13,142.09,58.76,1
357,18193,Tangerine Lime Drink Tabs,missing,2024-06-25,1,0,6,18,0,11.51,0.0,11.51,6.41,48,0.48,12,138.12,61.2,1
358,18193,Tangerine Lime Drink Tabs,missing,2024-06-26,2,0,6,9,0,11.51,0.0,11.51,6.41,89,0.89,10,115.1,51.0,1
359,18193,Tangerine Lime Drink Tabs,missing,2024-06-27,3,0,6,20,0,11.51,0.0,11.51,6.41,53,0.53,14,161.14,71.4,1
360,18193,Tangerine Lime Drink Tabs,missing,2024-06-28,4,0,6,9,0,11.51,0.0,11.51,6.41,51,0.51,12,138.12,61.2,1
361,47100,Fire Roasted Diced Tomatoes With Seasonings,canned goods,2024-01-01,0,0,1,17,0,3.93,20.0,3.14,2.01,1,0.01,1,3.14,1.13,1
362,47100,Fire Roasted Diced Tomatoes With Seasonings,canned goods,2024-01-02,1,0,1,19,0,3.93,0.0,3.93,2.01,49,0.49,16,62.88,30.72,1
363,47100,Fire Roasted Diced Tomatoes With Seasonings,canned goods,2024-01-03,2,0,1,17,0,3.93,0.0,3.93,2.01,44,0.44,16,62.88,30.72,1
364,47100,Fire Roasted Diced Tomatoes With Seasonings,canned goods,2024-01-04,3,0,1,19,0,3.93,0.0,3.93,2.01,56,0.56,15,58.95,28.8,1
365,47100,Fire Roasted Diced Tomatoes With Seasonings,canned goods,2024-01-05,4,0,1,8,0,3.93,0.0,3.93,2.01,72,0.72,17,66.81,32.64,1
366,47100,Fire Roasted Diced Tomatoes With Seasonings,canned goods,2024-01-06,5,1,1,19,0,3.93,0.0,3.93,2.01,61,0.61,18,70.74,34.56,1
367,47100,Fire Roasted Diced Tomatoes With Seasonings,canned goods,2024-01-07,6,1,1,18,0,3.93,0.0,3.93,2.01,52,0.52,21,82.53,40.32,1
368,47100,Fire Roasted Diced Tomatoes With Seasonings,canned goods,2024-01-08,0,0,1,19,0,3.93,0.0,3.93,2.01,43,0.43,17,66.81,32.64,1
369,47100,Fire Roasted Diced Tomatoes With Seasonings,canned goods,2024-01-09,1,0,1,10,0,3.93,0.0,3.93,2.01,31,0.31,17,66.81,32.64,1
370,47100,Fire Roasted Diced Tomatoes With Seasonings,canned goods,2024-01-10,2,0,1,19,0,3.93,0.0,3.93,2.01,52,0.52,18,70.74,34.56,1
371,47100,Fire Roasted Diced Tomatoes With Seasonings,canned goods,2024-01-11,3,0,1,19,0,3.93,0.0,3.93,2.01,63,0.63,14,55.02,26.88,1
372,47100,Fire Roasted Diced Tomatoes With Seasonings,canned goods,2024-01-12,4,0,1,17,0,3.93,0.0,3.93,2.01,44,0.44,13,51.09,24.96,1
373,47100,Fire Roasted Diced Tomatoes With Seasonings,canned goods,2024-01-13,5,1,1,19,0,3.93,5.0,3.73,2.01,32,0.32,19,70.87,32.68,1
374,47100,Fire Roasted Diced Tomatoes With Seasonings,canned goods,2024-01-14,6,1,1,17,0,3.93,0.0,3.93,2.01,35,0.35,17,66.81,32.64,1
375,47100,Fire Roasted Diced Tomatoes With Seasonings,canned goods,2024-01-15,0,0,1,19,0,3.93,0.0,3.93,2.01,12,0.12,12,47.16,23.04,1
376,47100,Fire Roasted Diced Tomatoes With Seasonings,canned goods,2024-01-16,1,0,1,18,0,3.93,0.0,3.93,2.01,35,0.35,16,62.88,30.72,1
377,47100,Fire Roasted Diced Tomatoes With Seasonings,canned goods,2024-01-17,2,0,1,18,0,3.93,0.0,3.93,2.01,61,0.61,18,70.74,34.56,1
378,47100,Fire Roasted Diced Tomatoes With Seasonings,canned goods,2024-01-18,3,0,1,18,0,3.93,0.0,3.93,2.01,89,0.89,18,70.74,34.56,1
379,47100,Fire Roasted Diced Tomatoes With Seasonings,canned goods,2024-01-19,4,0,1,19,0,3.93,0.0,3.93,2.01,40,0.4,18,70.74,34.56,1
380,47100,Fire Roasted Diced Tomatoes With Seasonings,canned goods,2024-01-20,5,1,1,8,0,3.93,10.0,3.54,2.01,42,0.42,23,81.42,35.19,1
